CustomerKey,GeographyKey,CustomerAlternateKey,FirstName,MiddleName,LastName,FullNAME,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance,City
23886,383,AW00023886,Sean,NULL,Stewart,Sean Stewart,1975-06-15,Married,Male,sean34@adventure-works.com,80000.00,3,0,Graduate Degree,Professional,1,0,8180 Saclan Terr.,NULL,433-555-0151,2013-12-04,0-1 Miles,West Covina
23887,609,AW00023887,Mason,A,Carter,Mason Carter,1971-03-01,Single,Male,mason31@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,1,1660 Bonifacio St.,NULL,326-555-0114,2013-12-03,2-5 Miles,Bellingham
23888,385,AW00023888,Edward,R,Clark,Edward Clark,1976-08-06,Married,Male,edward41@adventure-works.com,50000.00,3,3,Bachelors,Skilled Manual,1,1,2480 Stillwater Court,NULL,147-555-0173,2013-03-06,0-1 Miles,Woodland Hills
23889,644,AW00023889,Sean,M,Carter,Sean Carter,1970-10-25,Single,Male,sean42@adventure-works.com,50000.00,3,3,Bachelors,Skilled Manual,0,2,9817 Frisbie Court,NULL,614-555-0197,2013-12-22,0-1 Miles,Walla Walla
23890,311,AW00023890,Haley,NULL,Cox,Haley Cox,1970-10-31,Married,Female,haley11@adventure-works.com,50000.00,3,3,Bachelors,Skilled Manual,1,2,4535 Walnut Blvd.,NULL,232-555-0117,2013-08-25,0-1 Miles,Concord
23891,545,AW00023891,Jack,NULL,Jenkins,Jack Jenkins,1976-09-30,Married,Male,jack7@adventure-works.com,50000.00,3,3,Bachelors,Skilled Manual,1,2,5695 Laurel Drive,NULL,154-555-0141,2013-06-06,2-5 Miles,Milwaukie
23892,52,AW00023892,Olivia,NULL,Bailey,Olivia Bailey,1982-02-10,Married,Female,olivia32@adventure-works.com,50000.00,3,3,Bachelors,Skilled Manual,1,2,414 Joseph Ave,NULL,260-555-0173,2013-06-05,2-5 Miles,Langley
23893,53,AW00023893,Zachary,J,Clark,Zachary Clark,1970-08-29,Married,Male,zachary50@adventure-works.com,50000.00,3,3,Bachelors,Skilled Manual,1,3,7041 Notre Dame Avenue,NULL,146-555-0164,2013-06-17,10+ Miles,Metchosin
23894,618,AW00023894,Bryan,NULL,Ramirez,Bryan Ramirez,1971-01-19,Married,Male,bryan9@adventure-works.com,50000.00,3,3,Bachelors,Skilled Manual,1,3,601 Jason Ct.,NULL,122-555-0145,2013-03-17,10+ Miles,Issaquah
23895,539,AW00023895,Nicole,NULL,Powell,Nicole Powell,1970-10-12,Single,Female,nicole57@adventure-works.com,60000.00,0,0,Graduate Degree,Professional,1,0,1569 Norse Drive,NULL,492-555-0140,2013-12-07,2-5 Miles,Corvallis
23896,631,AW00023896,Megan,NULL,Peterson,Megan Peterson,1970-01-18,Single,Female,megan42@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,1,5553 Kahrs Avenue,NULL,140-555-0111,2013-12-15,0-1 Miles,Olympia
23897,142,AW00023897,Katrina,NULL,Chapman,Katrina Chapman,1978-03-08,Single,Female,katrina14@adventure-works.com,10000.00,3,3,Partial High School,Manual,1,1,Auf Der Steige 10,NULL,1 (11) 500 555-0128,2013-03-14,0-1 Miles,Bonn
23898,156,AW00023898,Shawna,E,Rai,Shawna Rai,1972-08-05,Single,Female,shawna17@adventure-works.com,10000.00,4,4,Partial High School,Manual,1,0,Residenz Straße 944,NULL,1 (11) 500 555-0172,2013-07-14,0-1 Miles,Braunschweig
23899,186,AW00023899,Lindsey,W,Nath,Lindsey Nath,1984-01-20,Single,Female,lindsey18@adventure-works.com,10000.00,4,4,Partial High School,Manual,1,0,"00, rue Saint-Lazare",NULL,1 (11) 500 555-0155,2013-10-27,0-1 Miles,Dunkerque
23900,118,AW00023900,Rafael,A,Yang,Rafael Yang,1983-10-05,Single,Male,rafael5@adventure-works.com,20000.00,1,1,Partial College,Manual,0,1,Hauptstr 2929,NULL,1 (11) 500 555-0193,2013-08-22,1-2 Miles,Frankfurt
23901,219,AW00023901,Max,S,Gutierrez,Max Gutierrez,1973-01-13,Married,Male,max11@adventure-works.com,30000.00,1,1,Bachelors,Clerical,1,0,"88, avenue de l´ Union Centrale",NULL,1 (11) 500 555-0130,2013-10-01,2-5 Miles,Suresnes
23902,163,AW00023902,Julie,NULL,Kumar,Julie Kumar,1984-01-20,Married,Female,julie12@adventure-works.com,30000.00,1,1,Bachelors,Clerical,1,0,Rotthäuser Weg 99,NULL,1 (11) 500 555-0113,2013-08-15,2-5 Miles,Berlin
23903,121,AW00023903,Harold,D,Subram,Harold Subram,1973-03-30,Married,Male,harold10@adventure-works.com,30000.00,1,1,Bachelors,Clerical,1,0,Auf den Kuhlen Straße 122,NULL,1 (11) 500 555-0144,2013-08-06,2-5 Miles,Ingolstadt
23904,238,AW00023904,Haley,F,Washington,Haley Washington,1973-03-20,Single,Female,haley32@adventure-works.com,30000.00,1,1,Bachelors,Clerical,1,1,7386 Greenview Court,NULL,1 (11) 500 555-0120,2013-04-19,1-2 Miles,Gateshead
23905,117,AW00023905,Jose,NULL,Zhang,Jose Zhang,1972-11-29,Single,Male,jose18@adventure-works.com,30000.00,1,1,Bachelors,Clerical,0,1,Im Himmelsweg 89,NULL,1 (11) 500 555-0159,2013-08-20,0-1 Miles,Erlangen
23906,159,AW00023906,Alan,J,Ma,Alan Ma,1978-10-18,Single,Male,alan19@adventure-works.com,40000.00,0,0,Bachelors,Clerical,0,0,Westheimer Straße 345,NULL,1 (11) 500 555-0115,2013-04-10,0-1 Miles,München
23907,247,AW00023907,Hector,NULL,Navarro,Hector Navarro,1973-01-05,Single,Male,hector8@adventure-works.com,40000.00,0,0,Bachelors,Clerical,0,0,4305 Geriola Court,NULL,1 (11) 500 555-0170,2013-05-05,0-1 Miles,London
23908,215,AW00023908,Max,J,Sanz,Max Sanz,1977-11-14,Single,Male,max18@adventure-works.com,30000.00,1,1,Bachelors,Clerical,0,1,"111, boulevard du Montparnasse",NULL,1 (11) 500 555-0148,2013-11-27,0-1 Miles,Colombes
23909,196,AW00023909,Todd,C,Lin,Todd Lin,1972-04-04,Married,Male,todd8@adventure-works.com,30000.00,1,1,Bachelors,Skilled Manual,1,1,"36, avenue de Malakoff",NULL,1 (11) 500 555-0116,2013-11-12,1-2 Miles,Paris
23910,121,AW00023910,Gabriel,A,Perry,Gabriel Perry,1971-03-04,Single,Male,gabriel4@adventure-works.com,10000.00,4,3,Partial High School,Manual,1,2,Celler Weg 321,NULL,1 (11) 500 555-0111,2013-04-07,0-1 Miles,Ingolstadt
23911,187,AW00023911,Priscilla,E,Sharma,Priscilla Sharma,1981-10-11,Single,Female,priscilla9@adventure-works.com,20000.00,2,2,High School,Manual,1,0,"17, rue de l´Avenir",NULL,1 (11) 500 555-0186,2013-09-08,0-1 Miles,Lille
23912,133,AW00023912,Arthur,NULL,Sanchez,Arthur Sanchez,1971-01-11,Single,Male,arthur21@adventure-works.com,20000.00,2,2,High School,Manual,1,1,Pappelallee 229,NULL,1 (11) 500 555-0114,2013-11-02,0-1 Miles,Kassel
23913,207,AW00023913,Riley,J,Cooper,Riley Cooper,1970-11-09,Single,Female,riley28@adventure-works.com,20000.00,2,2,High School,Manual,1,2,"611bis, rue des Peupliers",NULL,1 (11) 500 555-0174,2013-12-30,0-1 Miles,Chatou
23914,154,AW00023914,Tonya,L,Sharma,Tonya Sharma,1975-09-21,Married,Female,tonya9@adventure-works.com,20000.00,2,2,High School,Manual,1,2,Lützowplatz 5538,NULL,1 (11) 500 555-0178,2013-09-05,0-1 Miles,Bonn
23915,123,AW00023915,Lawrence,W,Serrano,Lawrence Serrano,1975-02-16,Married,Male,lawrence15@adventure-works.com,20000.00,2,2,High School,Manual,1,2,Knaackstr 695,NULL,1 (11) 500 555-0171,2013-11-30,0-1 Miles,Berlin
23916,145,AW00023916,Ruben,L,Serrano,Ruben Serrano,1974-06-04,Married,Male,ruben39@adventure-works.com,10000.00,4,2,Partial High School,Manual,1,2,Wasserstr 123,NULL,1 (11) 500 555-0110,2013-08-30,0-1 Miles,Frankfurt am Main
23917,147,AW00023917,Carrie,NULL,Carlson,Carrie Carlson,1968-10-25,Married,Female,carrie16@adventure-works.com,20000.00,3,3,High School,Manual,1,1,Conesweg 489,NULL,1 (11) 500 555-0111,2013-08-08,0-1 Miles,Hamburg
23918,190,AW00023918,Kendra,NULL,Navarro,Kendra Navarro,1974-03-04,Single,Female,kendra10@adventure-works.com,20000.00,3,3,High School,Manual,1,2,"25, route de Marseille",NULL,1 (11) 500 555-0155,2013-03-19,0-1 Miles,Villeneuve-d'Ascq
23919,189,AW00023919,Jordan,NULL,Parker,Jordan Parker,1938-01-13,Married,Female,jordan36@adventure-works.com,10000.00,4,0,High School,Manual,1,2,"1001bis, boulevard Saint Germain",NULL,1 (11) 500 555-0160,2013-07-01,0-1 Miles,Roubaix
23920,200,AW00023920,Arthur,NULL,Ruiz,Arthur Ruiz,1972-01-24,Single,Male,arthur25@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,0,"22, rue des Rosiers",NULL,1 (11) 500 555-0119,2013-04-19,0-1 Miles,Paris
23921,117,AW00023921,Charles,NULL,Lee,Charles Lee,1971-08-06,Single,Male,charles26@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,0,Essener Straße 1,NULL,1 (11) 500 555-0193,2013-04-11,0-1 Miles,Erlangen
23922,171,AW00023922,Cody,NULL,Richardson,Cody Richardson,1972-01-15,Married,Male,cody10@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,0,Winter der Böck 2550,NULL,1 (11) 500 555-0114,2013-04-29,0-1 Miles,Neunkirchen
23923,236,AW00023923,Alejandro,B,Sun,Alejandro Sun,1977-11-08,Single,Male,alejandro16@adventure-works.com,40000.00,0,0,Bachelors,Professional,1,0,2146 Mt. Etna,NULL,1 (11) 500 555-0157,2013-06-16,0-1 Miles,Cheltenham
23924,237,AW00023924,Amber,L,Wright,Amber Wright,1972-06-11,Single,Female,amber20@adventure-works.com,40000.00,0,0,Bachelors,Professional,0,0,5277 Birch Bark Dr.,NULL,1 (11) 500 555-0116,2013-06-04,0-1 Miles,Esher-Molesey
23925,150,AW00023925,Marie,NULL,Torres,Marie Torres,1970-12-22,Married,Female,marie35@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,0,0,Wertheimer Straße 277,NULL,1 (11) 500 555-0171,2013-05-02,0-1 Miles,München
23926,178,AW00023926,Lydia,NULL,Weber,Lydia Weber,1970-10-06,Married,Female,lydia3@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,Zimmerstr 461,NULL,1 (11) 500 555-0187,2013-06-29,0-1 Miles,Sulzbach Taunus
23927,220,AW00023927,Seth,NULL,Collins,Seth Collins,1969-11-09,Single,Male,seth47@adventure-works.com,30000.00,2,2,Partial College,Clerical,1,2,"212, rue Marbeuf",NULL,1 (11) 500 555-0185,2013-08-17,0-1 Miles,Bobigny
23928,183,AW00023928,Jaclyn,NULL,Ye,Jaclyn Ye,1969-10-05,Married,Female,jaclyn10@adventure-works.com,30000.00,2,2,Partial College,Clerical,1,2,"22, rue Saint Denis",NULL,1 (11) 500 555-0153,2013-04-07,0-1 Miles,Orleans
23929,222,AW00023929,Kristin,J,Xie,Kristin Xie,1969-11-06,Married,Female,kristin5@adventure-works.com,30000.00,2,2,Partial College,Clerical,1,2,"112, avenue du Québec",NULL,1 (11) 500 555-0158,2013-09-18,0-1 Miles,Pantin
23930,239,AW00023930,Meagan,W,Arun,Meagan Arun,1975-10-10,Married,Female,meagan7@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,5376 Sahara Drive,NULL,1 (11) 500 555-0191,2013-06-11,0-1 Miles,Gloucestershire
23931,186,AW00023931,Reginald,N,Ruiz,Reginald Ruiz,1968-11-29,Married,Male,reginald10@adventure-works.com,30000.00,2,2,Partial College,Clerical,1,2,"408, rue Montcalm",NULL,1 (11) 500 555-0186,2014-01-22,0-1 Miles,Dunkerque
23932,213,AW00023932,Carrie,NULL,Jiménez,Carrie Jiménez,1969-03-31,Married,Female,carrie5@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,0,"70, allée des Princes",NULL,1 (11) 500 555-0139,2013-11-27,0-1 Miles,Verrieres Le Buisson
23933,127,AW00023933,Sabrina,A,Carlson,Sabrina Carlson,1969-01-31,Single,Female,sabrina12@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,0,Potsdamer Straße 539,NULL,1 (11) 500 555-0155,2013-08-09,0-1 Miles,Darmstadt
23934,180,AW00023934,Bonnie,D,Andersen,Bonnie Andersen,1983-10-14,Single,Female,bonnie19@adventure-works.com,20000.00,0,0,High School,Manual,0,1,"27, rue de la Comédie",NULL,1 (11) 500 555-0118,2014-01-25,1-2 Miles,Colomiers
23935,262,AW00023935,Alexis,J,Barnes,Alexis Barnes,1981-10-21,Single,Female,alexis25@adventure-works.com,10000.00,0,0,Partial High School,Manual,0,2,4363 Cancroft Road,NULL,1 (11) 500 555-0134,2013-07-09,0-1 Miles,Oxford
23936,220,AW00023936,Monique,A,Vazquez,Monique Vazquez,1984-08-15,Married,Female,monique11@adventure-works.com,20000.00,4,4,High School,Manual,1,2,"2, rue Lafayette",NULL,1 (11) 500 555-0129,2013-06-01,0-1 Miles,Bobigny
23937,143,AW00023937,Eddie,C,Ruiz,Eddie Ruiz,1984-09-22,Married,Male,eddie3@adventure-works.com,20000.00,5,5,High School,Manual,1,2,Am Grossen Dern 4583,NULL,1 (11) 500 555-0147,2013-02-19,0-1 Miles,Bonn
23938,231,AW00023938,Harold,A,Madan,Harold Madan,1969-03-31,Married,Male,harold5@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,1358 Palmer Rd,NULL,1 (11) 500 555-0163,2013-06-11,0-1 Miles,Billericay
23939,180,AW00023939,Jodi,N,Nara,Jodi Nara,1967-12-21,Married,Female,jodi17@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,1,"802, rue Descartes",NULL,1 (11) 500 555-0134,2013-04-06,0-1 Miles,Colomiers
23940,240,AW00023940,Dominic,A,Perez,Dominic Perez,1968-01-11,Married,Male,dominic22@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,1,5085 Radar Ct.,NULL,1 (11) 500 555-0119,2013-06-21,0-1 Miles,High Wycombe
23941,127,AW00023941,Eduardo,NULL,Anderson,Eduardo Anderson,1984-05-19,Married,Male,eduardo8@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,2,Charlottenstr 358,NULL,1 (11) 500 555-0171,2013-01-28,0-1 Miles,Darmstadt
23942,121,AW00023942,Rafael,J,Goel,Rafael Goel,1984-05-12,Married,Male,rafael43@adventure-works.com,30000.00,4,4,Partial College,Clerical,1,0,Postfach 8 44 99,NULL,1 (11) 500 555-0153,2013-06-11,0-1 Miles,Ingolstadt
23943,246,AW00023943,Cindy,L,Subram,Cindy Subram,1983-09-21,Married,Female,cindy13@adventure-works.com,30000.00,4,4,Partial College,Clerical,1,2,6900 Bellord Ct.,NULL,1 (11) 500 555-0188,2013-11-28,0-1 Miles,London
23944,269,AW00023944,Jenny,S,Wu,Jenny Wu,1983-07-08,Single,Female,jenny9@adventure-works.com,30000.00,4,4,Partial College,Clerical,0,3,2598 Breck Court,NULL,1 (11) 500 555-0118,2013-04-02,0-1 Miles,Stoke-on-Trent
23945,278,AW00023945,Nicolas,NULL,Black,Nicolas Black,1984-02-20,Married,Male,nicolas18@adventure-works.com,30000.00,5,5,Partial College,Clerical,1,1,3952 Morello Ave.,NULL,1 (11) 500 555-0120,2013-10-09,0-1 Miles,York
23946,171,AW00023946,Kelli,NULL,Luo,Kelli Luo,1983-05-02,Single,Female,kelli29@adventure-works.com,30000.00,0,0,Partial College,Clerical,1,1,Räuscherweg 6875,NULL,1 (11) 500 555-0165,2013-10-20,2-5 Miles,Neunkirchen
23947,160,AW00023947,Autumn,NULL,Liang,Autumn Liang,1982-10-06,Married,Female,autumn16@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,Karl Liebknecht str 577,NULL,1 (11) 500 555-0180,2013-11-26,0-1 Miles,Paderborn
23948,234,AW00023948,Katelyn,NULL,Rivera,Katelyn Rivera,1981-08-26,Single,Female,katelyn16@adventure-works.com,20000.00,0,0,High School,Manual,1,1,1030 Ambush Dr.,NULL,1 (11) 500 555-0163,2013-11-15,2-5 Miles,Bury
23949,216,AW00023949,Kelvin,R,Deng,Kelvin Deng,1981-10-05,Single,Male,kelvin43@adventure-works.com,20000.00,0,0,High School,Manual,0,1,"2, allée des Princes",NULL,1 (11) 500 555-0114,2013-04-23,2-5 Miles,Courbevoie
23950,225,AW00023950,Roger,L,Zhou,Roger Zhou,1980-11-08,Married,Male,roger13@adventure-works.com,10000.00,0,0,Partial High School,Manual,0,2,"83, avenue des Champs-Elysées",NULL,1 (11) 500 555-0197,2013-09-20,0-1 Miles,Orly
23951,211,AW00023951,Lindsay,T,Becker,Lindsay Becker,1981-02-15,Single,Female,lindsay20@adventure-works.com,10000.00,0,0,Partial High School,Manual,1,2,"34873, rue de Varenne",NULL,1 (11) 500 555-0141,2013-10-23,0-1 Miles,Les Ulis
23952,174,AW00023952,Nelson,T,Dominguez,Nelson Dominguez,1981-03-12,Single,Male,nelson11@adventure-works.com,20000.00,0,0,High School,Manual,0,1,Parkstr 4246,NULL,1 (11) 500 555-0115,2013-08-31,5-10 Miles,Saarbrücken
23953,152,AW00023953,Shane,S,Mehta,Shane Mehta,1982-05-09,Single,Male,shane17@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,1,Pflugstr 1585,Leiter der Abteilung,1 (11) 500 555-0138,2013-05-03,2-5 Miles,Berlin
23954,250,AW00023954,Jonathon,F,Serrano,Jonathon Serrano,1982-01-04,Single,Male,jonathon12@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,396 North Ridge Dr.,NULL,1 (11) 500 555-0156,2013-04-08,0-1 Miles,London
23955,190,AW00023955,Lucas,C,Cook,Lucas Cook,1981-01-07,Single,Male,lucas84@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,1,"2, route de Marseille",NULL,1 (11) 500 555-0125,2013-12-18,5-10 Miles,Villeneuve-d'Ascq
23956,121,AW00023956,Morgan,NULL,Coleman,Morgan Coleman,1980-08-26,Married,Female,morgan75@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,1,Erlenweg 2,NULL,1 (11) 500 555-0196,2013-07-11,2-5 Miles,Ingolstadt
23957,158,AW00023957,Louis,NULL,Zheng,Louis Zheng,1979-12-05,Married,Male,louis14@adventure-works.com,10000.00,0,0,Partial High School,Manual,1,2,Zeiter Weg 9922,NULL,1 (11) 500 555-0128,2013-10-27,0-1 Miles,Leipzig
23958,213,AW00023958,Amy,NULL,Lin,Amy Lin,1981-04-15,Single,Female,amy15@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,"10, place Beaubernard",NULL,1 (11) 500 555-0129,2013-11-19,2-5 Miles,Verrieres Le Buisson
23959,155,AW00023959,Amber,NULL,Parker,Amber Parker,1980-11-29,Single,Female,amber7@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,Platz des Landtags 433,NULL,1 (11) 500 555-0198,2013-02-24,0-1 Miles,Bottrop
23960,131,AW00023960,Eugene,NULL,Zheng,Eugene Zheng,1981-06-05,Single,Male,eugene24@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,Welt Platz 1,Verkaufsabteilung,1 (11) 500 555-0169,2013-08-15,2-5 Miles,Frankfurt
23961,175,AW00023961,Karen,NULL,Huang,Karen Huang,1980-12-19,Single,Female,karen15@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,Galeriestr 6266,NULL,1 (11) 500 555-0122,2013-08-27,2-5 Miles,Saarlouis
23962,212,AW00023962,Sandra,NULL,Yang,Sandra Yang,1984-11-12,Married,Female,sandra11@adventure-works.com,10000.00,0,0,Partial High School,Manual,1,2,"75, rue de Cambrai",NULL,1 (11) 500 555-0180,2013-01-28,1-2 Miles,Morangis
23963,220,AW00023963,Gerald,E,Jimenez,Gerald Jimenez,1984-03-07,Married,Male,gerald13@adventure-works.com,10000.00,0,0,Partial High School,Manual,0,2,"46, rue des Pyrenees",NULL,1 (11) 500 555-0133,2013-08-20,0-1 Miles,Bobigny
23964,208,AW00023964,Arturo,NULL,Nara,Arturo Nara,1940-03-21,Single,Male,arturo42@adventure-works.com,10000.00,1,0,Graduate Degree,Manual,1,0,"99, rue Villedo",NULL,1 (11) 500 555-0173,2013-02-25,0-1 Miles,Saint Germain en Laye
23965,167,AW00023965,Dustin,NULL,Shan,Dustin Shan,1968-01-23,Single,Male,dustin10@adventure-works.com,10000.00,1,0,Graduate Degree,Manual,0,0,Postfach 22 99 99,NULL,1 (11) 500 555-0163,2013-04-30,0-1 Miles,Frankfurt am Main
23966,242,AW00023966,Grant,R,Sharma,Grant Sharma,1967-08-31,Married,Male,grant11@adventure-works.com,20000.00,1,0,Graduate Degree,Manual,0,0,2831 Viking Drive,NULL,1 (11) 500 555-0168,2013-03-30,0-1 Miles,Lancaster
23967,261,AW00023967,Veronica,D,Suri,Veronica Suri,1967-08-09,Single,Female,veronica0@adventure-works.com,20000.00,1,0,Graduate Degree,Clerical,1,0,7740 Lacassie Ave,NULL,1 (11) 500 555-0129,2013-07-07,0-1 Miles,Newcastle upon Tyne
23968,262,AW00023968,Caleb,F,Baker,Caleb Baker,1978-06-04,Married,Male,caleb37@adventure-works.com,10000.00,1,0,Bachelors,Manual,1,0,5878 Arcadia Pl.,NULL,1 (11) 500 555-0130,2013-09-20,0-1 Miles,Oxford
23969,220,AW00023969,Cole,NULL,Sanders,Cole Sanders,1972-01-02,Single,Male,cole4@adventure-works.com,10000.00,1,0,Bachelors,Manual,0,0,"7, rue des Vendangeurs",NULL,1 (11) 500 555-0116,2013-07-14,0-1 Miles,Bobigny
23970,199,AW00023970,Rebekah,NULL,Fernandez,Rebekah Fernandez,1967-04-14,Single,Female,rebekah15@adventure-works.com,20000.00,1,0,Graduate Degree,Clerical,1,0,"55, boulevard Tremblay",NULL,1 (11) 500 555-0195,2013-10-28,0-1 Miles,Paris
23971,229,AW00023971,Lindsey,W,Jai,Lindsey Jai,1972-08-29,Single,Female,lindsey12@adventure-works.com,20000.00,1,0,Graduate Degree,Clerical,0,0,5875 Providence Dr.,NULL,1 (11) 500 555-0114,2013-12-07,0-1 Miles,Berks
23972,182,AW00023972,Clarence,J,Liang,Clarence Liang,1966-11-01,Single,Male,clarence9@adventure-works.com,20000.00,1,0,Graduate Degree,Clerical,0,0,9904 C. Mt. Hood,NULL,1 (11) 500 555-0194,2013-10-25,0-1 Miles,Saint Ouen
23973,196,AW00023973,Zachary,A,Long,Zachary Long,1941-09-06,Single,Male,zachary8@adventure-works.com,10000.00,1,0,Graduate Degree,Clerical,0,0,"1, rue de Maubeuge",NULL,1 (11) 500 555-0199,2013-11-25,0-1 Miles,Paris
23974,183,AW00023974,Susan,L,Huang,Susan Huang,1963-10-20,Single,Female,susan15@adventure-works.com,10000.00,1,0,Bachelors,Manual,0,0,"778, rue Marbeuf",NULL,1 (11) 500 555-0123,2013-12-22,0-1 Miles,Orleans
23975,128,AW00023975,Frank,NULL,Blanco,Frank Blanco,1975-04-19,Single,Male,frank23@adventure-works.com,10000.00,1,0,Bachelors,Manual,1,0,Wolfgangstraße 1,NULL,1 (11) 500 555-0128,2013-11-22,0-1 Miles,Dresden
23976,246,AW00023976,Rachael,J,Arun,Rachael Arun,1963-09-18,Single,Female,rachael6@adventure-works.com,20000.00,1,0,Bachelors,Manual,1,0,8836 First Ave.,NULL,1 (11) 500 555-0165,2013-03-30,0-1 Miles,London
23977,184,AW00023977,Gail,NULL,Butler,Gail Butler,1963-08-24,Single,Female,gail4@adventure-works.com,20000.00,1,0,Bachelors,Manual,1,0,"6, avenue de l´Europe",NULL,1 (11) 500 555-0191,2013-08-02,0-1 Miles,Metz
23978,268,AW00023978,Philip,NULL,Ortega,Philip Ortega,1979-09-06,Married,Male,philip21@adventure-works.com,10000.00,1,0,Partial College,Manual,0,0,5684 Fitzuren,NULL,1 (11) 500 555-0155,2014-01-05,0-1 Miles,Liverpool
23979,157,AW00023979,Damien,A,Chen,Damien Chen,1967-02-17,Single,Male,damien1@adventure-works.com,10000.00,2,0,Partial College,Manual,0,0,Parkstr 4852,NULL,1 (11) 500 555-0131,2013-06-15,0-1 Miles,Hannover
23980,190,AW00023980,Sergio,C,Garcia,Sergio Garcia,1961-12-04,Single,Male,sergio15@adventure-works.com,20000.00,1,0,Bachelors,Clerical,1,0,"283, rue Villedo",NULL,1 (11) 500 555-0139,2013-09-24,0-1 Miles,Villeneuve-d'Ascq
23981,206,AW00023981,Cesar,NULL,Martinez,Cesar Martinez,1961-05-17,Married,Male,cesar17@adventure-works.com,10000.00,2,0,Partial College,Manual,1,0,"297, place Beaubernard",NULL,1 (11) 500 555-0126,2013-02-24,1-2 Miles,Roissy en Brie
23982,155,AW00023982,Adam,H,Diaz,Adam Diaz,1959-08-10,Single,Male,adam18@adventure-works.com,10000.00,2,0,Partial College,Manual,0,1,Hansaallee 5589,NULL,1 (11) 500 555-0113,2013-08-06,0-1 Miles,Bottrop
